amount,time_delta,merchant_cat,country,is_night,typing_speed_ms,device_trust,is_fraud
472.61,69333,utilities,IN,0,400.0,0.491,0
576.64,44434,groceries,GB,0,304.9,0.936,0
71.98,66872,utilities,DE,0,140.6,0.185,0
168.46,55327,electronics,IN,0,237.3,0.898,0
564.85,19525,electronics,IN,0,279.7,0.623,0
607.24,38138,utilities,IN,0,311.5,0.785,0
1503.71,70683,electronics,IN,0,324.1,0.346,0
162.2,1167,groceries,SG,1,405.6,0.148,0
85.15,23479,groceries,GB,0,343.5,0.121,0
67.32,16014,gaming,US,1,350.8,0.703,0
374.09,24087,groceries,IN,0,385.4,0.332,0
984.16,8866,gaming,SG,1,280.7,0.329,0
201.36,68335,groceries,SG,0,343.5,0.445,0
183.1,22223,travel,DE,0,330.3,0.602,0
763.27,76433,groceries,US,0,463.4,0.912,0
349.31,52317,groceries,US,0,370.6,0.175,0
255.76,65233,utilities,IN,0,392.5,0.379,0
202.37,17713,electronics,DE,1,372.0,0.962,0
367.5,8735,utilities,IN,1,421.7,0.628,0
245.9,40943,luxury,IN,0,455.8,0.171,1
558.91,62916,utilities,DE,0,365.3,0.216,0
151.9,12557,electronics,IN,1,284.6,0.131,0
423.59,66277,groceries,US,0,340.2,0.816,0
149.79,9520,groceries,IN,1,240.4,0.976,0
93.37,37986,groceries,GB,0,211.1,0.824,0
715.24,78556,groceries,IN,0,340.8,0.093,0
292.16,50563,utilities,US,0,386.1,0.165,0
170.24,27420,groceries,IN,0,318.7,0.752,0
106.47,2978,groceries,US,1,401.6,0.99,0
218.92,20222,electronics,IN,0,518.5,0.293,0
1090.49,59404,utilities,US,0,444.1,0.311,0
419.88,13256,travel,IN,1,289.2,0.189,0
949.74,55604,travel,SG,0,303.2,0.503,1
622.23,20412,groceries,IN,0,348.4,0.484,0
1124.01,83884,gaming,IN,1,174.0,0.873,0
396.8,74662,gaming,DE,0,344.0,0.405,0
742.28,74450,utilities,IN,0,336.3,0.579,0
60.33,6331,groceries,IN,1,466.8,0.078,0
459.96,10538,utilities,SG,1,326.3,0.206,0
44.83,23603,utilities,SG,0,329.2,0.367,0
826.75,6983,gaming,IN,1,381.3,0.921,0
4912.84,63625,gaming,IN,0,384.1,0.373,0
259.06,7045,electronics,IN,1,384.5,0.179,0
1441.72,51031,gaming,GB,0,264.0,0.152,0
802.42,78769,luxury,IN,0,302.1,0.953,0
265.64,54459,utilities,US,0,398.2,0.008,0
206.87,53991,utilities,IN,0,359.2,0.484,0
572.03,69623,gaming,DE,0,335.7,0.845,0
391.41,55995,groceries,US,0,259.5,0.276,0
391.46,11429,utilities,DE,1,312.0,0.907,0
291.43,9831,electronics,IN,1,425.8,0.599,0
234.48,6630,utilities,SG,1,514.2,0.036,0
133.79,6256,gaming,US,1,484.3,0.061,0
71.29,68821,travel,IN,0,265.5,0.45,0
300.43,82304,utilities,DE,1,421.5,0.467,0
458.4,71702,gaming,IN,0,337.0,0.617,0
79.95,43607,groceries,GB,0,219.4,0.862,0
157.31,73922,groceries,IN,0,393.8,0.414,0
67.06,80230,groceries,GB,1,369.9,0.936,0
722.31,30356,gaming,IN,0,388.9,0.377,0
962.14,34899,gaming,IN,0,260.2,0.893,0
192.49,59660,utilities,US,0,200.7,0.564,0
296.03,82690,groceries,IN,1,327.8,0.704,0
456.04,53085,gaming,SG,0,377.6,0.945,0
257.95,77165,gaming,SG,0,408.0,0.091,0
568.6,50842,electronics,US,0,312.7,0.526,0
1984.73,63399,utilities,SG,0,294.1,0.219,0
903.92,72341,utilities,IN,0,325.0,0.821,0
743.14,8041,utilities,GB,1,244.3,0.741,0
2084.88,71878,gaming,DE,0,348.2,0.081,1
93.1,9433,groceries,IN,1,369.3,0.422,0
468.72,88,gaming,IN,1,322.2,0.701,0
63.48,1955,electronics,DE,1,386.3,0.392,0
1893.8,40937,gaming,IN,0,399.5,0.038,0
690.53,49089,travel,SG,0,381.0,0.769,0
307.09,72683,travel,IN,0,410.4,0.628,0
210.12,72142,utilities,SG,0,408.7,0.123,0
188.03,47019,utilities,DE,0,314.4,0.209,0
251.04,1068,groceries,DE,1,381.4,0.585,0
68.45,18764,groceries,US,0,405.5,0.608,0
200.81,32577,utilities,IN,0,330.5,0.012,1
196.51,10321,utilities,SG,1,444.1,0.362,0
140.71,69634,groceries,IN,0,411.4,0.76,0
193.3,75246,utilities,IN,0,426.5,0.737,0
254.19,25958,utilities,DE,0,242.3,0.938,0
417.86,77842,travel,US,0,240.9,0.867,0
747.57,33184,utilities,US,0,394.8,0.588,0
222.78,67403,utilities,SG,0,470.3,0.373,0
45.84,4029,utilities,SG,1,390.9,0.529,0
266.49,39888,utilities,IN,0,324.6,0.119,0
150.44,61803,gaming,IN,0,372.6,0.019,0
327.45,9533,utilities,IN,1,464.6,0.494,0
75.96,76341,groceries,SG,0,509.4,0.014,0
144.29,2572,electronics,IN,1,391.8,0.298,0
139.31,33052,groceries,IN,0,294.9,0.968,0
447.02,4123,utilities,IN,1,406.3,0.257,0
145.54,8255,electronics,IN,1,407.2,0.761,0
143.38,21363,groceries,GB,0,393.8,0.902,0
233.3,15038,electronics,GB,1,438.4,0.41,0
424.45,12470,gaming,IN,1,328.2,0.782,0
148.65,68528,travel,DE,0,251.9,0.684,0
68.9,38079,groceries,IN,0,482.0,0.494,0
121.12,5361,groceries,IN,1,342.2,0.148,0
305.77,26308,groceries,DE,0,231.4,0.736,1
412.86,77108,groceries,SG,0,275.0,0.34,1
1332.62,23413,groceries,IN,0,498.2,0.252,0
92.07,10344,utilities,IN,1,333.9,0.789,0
142.83,83555,electronics,IN,1,239.1,0.744,0
724.43,2125,electronics,US,1,459.6,0.436,0
140.01,29035,utilities,DE,0,302.1,0.997,0
448.13,59874,groceries,IN,0,391.7,0.296,0
637.77,28976,gaming,IN,0,352.7,0.43,0
261.76,82660,groceries,US,1,459.8,0.791,0
615.99,41610,utilities,IN,0,373.3,0.135,1
1653.28,16135,utilities,US,1,521.0,0.231,0
643.13,48671,utilities,DE,0,287.1,0.349,0
613.89,31586,utilities,IN,0,50.0,0.244,0
1261.16,35109,groceries,SG,0,291.0,0.015,0
1176.85,32806,utilities,DE,0,346.7,0.196,0
1494.49,85874,utilities,IN,1,328.7,0.719,0
195.58,45223,electronics,US,0,342.2,0.954,0
254.19,40655,utilities,IN,0,311.3,0.731,0
171.95,36137,utilities,SG,0,435.7,0.172,0
232.2,32771,electronics,GB,0,175.6,0.153,0
88.96,34759,electronics,IN,0,285.6,0.467,0
109.87,25989,utilities,IN,0,473.2,0.14,0
266.29,11635,electronics,IN,1,345.5,0.638,0
61.98,18043,utilities,IN,0,350.4,0.714,0
169.27,547,travel,DE,1,279.7,0.059,0
100.1,76288,gaming,SG,0,371.0,0.794,0
782.49,57575,groceries,GB,0,351.6,0.418,0
939.33,26308,travel,GB,0,444.1,0.381,0
518.2,14898,electronics,US,1,396.9,0.29,0
650.71,7114,travel,DE,1,283.0,0.487,0
1283.69,44954,gaming,IN,0,401.7,0.592,0
723.55,34547,gaming,IN,0,338.9,0.506,0
530.11,3694,groceries,US,1,442.8,0.318,0
70.01,43980,gaming,SG,0,453.2,0.927,0
59.31,65814,gaming,IN,0,220.8,0.033,0
319.01,48351,utilities,IN,0,338.9,0.528,0
860.57,65247,electronics,IN,0,274.7,0.476,0
382.61,77904,utilities,IN,0,323.6,0.027,0
400.86,25375,utilities,SG,0,233.9,0.507,0
96.49,83617,gaming,IN,1,415.3,0.138,0
168.63,55559,utilities,IN,0,274.1,0.066,0
1355.66,9580,groceries,US,1,375.9,0.812,0
229.89,39805,luxury,IN,0,257.7,0.13,0
244.35,48813,utilities,US,0,206.8,0.17,0
135.36,40027,travel,IN,0,331.0,0.531,0
1664.29,76521,luxury,GB,0,441.5,0.18,0
129.76,55298,utilities,SG,0,435.4,0.294,0
692.71,47385,utilities,IN,0,335.5,0.808,0
77.34,53764,electronics,US,0,242.4,0.748,0
46.36,38156,utilities,IN,0,285.7,0.16,0
378.57,86138,luxury,SG,1,384.8,0.377,0
205.96,47864,groceries,DE,0,296.4,0.775,0
976.86,53021,utilities,US,0,349.3,0.886,1
628.71,40458,utilities,IN,0,340.2,0.386,0
1112.32,85231,utilities,IN,1,321.0,0.447,0
302.99,64217,travel,SG,0,435.0,0.499,0
285.59,11484,electronics,IN,1,255.3,0.52,0
281.81,74118,gaming,US,0,328.2,0.891,0
3127.25,60010,electronics,GB,0,446.7,0.831,0
207.29,49417,utilities,DE,0,252.1,0.34,0
1142.82,31690,utilities,US,0,458.4,0.238,0
55.83,62421,electronics,US,0,364.8,0.921,0
39.51,83936,electronics,IN,1,329.1,0.592,0
313.21,11375,utilities,US,1,479.3,0.317,0
134.66,3833,utilities,GB,1,186.3,0.596,0
36.28,38948,groceries,US,0,284.2,0.787,0
2149.54,74882,groceries,IN,0,276.0,0.963,0
1108.55,14940,travel,GB,1,318.7,0.142,0
995.23,47469,groceries,US,0,208.8,0.931,0
402.93,14282,utilities,IN,1,421.1,0.441,0
769.43,16345,travel,IN,1,363.9,0.785,0
151.34,73340,groceries,IN,0,398.7,0.13,0
449.45,45392,gaming,US,0,422.7,0.209,0
466.88,63748,gaming,US,0,356.0,0.836,0
1363.38,24894,travel,IN,0,349.8,0.964,0
667.13,9023,gaming,US,1,322.5,0.862,0
157.19,44999,luxury,GB,0,455.6,0.33,0
147.63,28661,gaming,US,0,232.3,0.864,0
1772.41,58242,travel,US,0,335.9,0.696,0
145.36,27700,luxury,DE,0,369.1,0.433,0
131.08,40063,utilities,GB,0,322.7,0.528,0
436.87,55729,electronics,IN,0,275.4,0.882,0
66.48,83272,groceries,IN,1,289.8,0.631,0
76.17,8879,electronics,IN,1,290.6,0.457,0
693.54,28566,utilities,IN,0,317.0,0.29,0
589.4,18838,utilities,SG,0,467.7,0.083,0
522.28,81007,travel,IN,1,414.6,0.935,0
3527.84,41746,utilities,IN,0,347.7,0.184,0
731.76,26283,groceries,GB,0,330.2,0.727,0
1041.26,59528,utilities,IN,0,431.2,0.787,0
108.79,30969,groceries,GB,0,262.1,0.11,0
247.33,69005,gaming,DE,0,516.6,0.105,0
124.63,12595,utilities,IN,1,266.5,0.36,0
441.77,14353,utilities,SG,1,413.3,0.003,0
513.55,10784,gaming,GB,1,298.3,0.429,0
213.21,12278,gaming,SG,1,257.2,0.475,0
321.76,66602,utilities,US,0,260.9,0.888,0
659.4,81861,utilities,US,1,401.0,0.561,0
466.11,3510,gaming,IN,1,369.3,0.793,0
650.37,40097,utilities,IN,0,315.4,0.845,0
297.31,39495,utilities,GB,0,220.1,0.261,0
162.84,29725,utilities,IN,0,333.3,0.324,0
121.62,46130,gaming,DE,0,306.3,0.562,0
137.21,42340,utilities,US,0,411.8,0.45,0
607.19,24697,utilities,SG,0,353.6,0.607,0
541.6,81670,electronics,IN,1,311.3,0.102,0
251.87,80315,luxury,SG,1,470.8,0.713,0
372.71,36054,electronics,IN,0,446.9,0.227,0
69.82,3803,luxury,IN,1,500.6,0.157,1
369.81,64690,gaming,US,0,158.8,0.953,0
454.59,24026,travel,US,0,427.3,0.356,0
124.54,11643,electronics,IN,1,313.4,0.717,0
525.16,7401,groceries,IN,1,371.4,0.012,1
118.07,86365,travel,DE,1,439.1,0.938,1
588.92,33058,utilities,US,0,304.0,0.315,0
360.3,75978,gaming,IN,0,244.5,0.636,0
803.2,75051,groceries,SG,0,281.2,0.978,0
779.9,20742,groceries,IN,0,353.8,0.145,0
1466.1,48143,utilities,US,0,444.6,0.284,0
222.0,5637,groceries,IN,1,424.9,0.857,0
780.07,65238,electronics,IN,0,389.8,0.711,0
247.02,15425,electronics,SG,1,241.2,0.726,0
354.9,79792,utilities,IN,1,293.9,0.487,0
301.24,49072,groceries,IN,0,205.2,0.257,0
139.3,15016,gaming,IN,1,299.4,0.571,0
406.23,82636,electronics,IN,1,364.6,0.989,0
1120.87,69057,utilities,GB,0,388.2,0.238,0
253.35,74680,luxury,GB,0,395.9,0.17,1
999.33,71237,groceries,IN,0,576.9,0.711,0
24.31,20129,electronics,IN,0,255.7,0.443,0
1702.98,74179,groceries,DE,0,323.6,0.272,0
104.96,70703,gaming,US,0,427.6,0.931,0
527.78,13170,electronics,IN,1,365.2,0.48,0
1402.71,52399,utilities,IN,0,516.4,0.079,0
77.61,80552,electronics,US,1,249.4,0.639,0
488.22,28000,groceries,IN,0,425.9,0.539,0
1298.87,64610,luxury,SG,0,362.4,0.68,0
375.45,2097,travel,US,1,464.0,0.203,0
299.81,72664,utilities,IN,0,297.8,0.023,0
344.45,68095,electronics,US,0,268.6,0.124,0
431.67,39621,gaming,IN,0,365.1,0.728,0
585.63,54038,utilities,IN,0,444.1,0.183,0
585.77,6482,groceries,US,1,313.3,0.331,0
179.22,35832,travel,IN,0,364.4,0.497,0
219.37,79379,electronics,IN,1,223.8,0.606,0
835.87,59757,gaming,US,0,359.9,0.285,0
1438.44,78411,utilities,IN,0,480.0,0.451,0
309.14,51291,utilities,GB,0,215.3,0.038,0
247.69,85537,gaming,US,1,384.8,0.422,1
542.33,75862,utilities,US,0,376.7,0.718,0
916.0,34336,electronics,US,0,325.6,0.293,0
402.52,15564,groceries,IN,1,418.5,0.231,0
390.47,24038,gaming,IN,0,392.5,0.498,0
852.74,20588,utilities,IN,0,177.0,0.306,0
558.8,6501,groceries,IN,1,244.8,0.769,0
1003.15,5877,groceries,US,1,411.4,0.234,0
376.56,1954,electronics,IN,1,434.2,0.515,0
278.19,76597,gaming,IN,0,409.8,0.293,0
256.86,57487,electronics,GB,0,391.0,0.163,0
102.88,57966,travel,IN,0,427.5,0.633,0
593.14,18781,groceries,US,0,110.6,0.686,0
203.31,31269,electronics,IN,0,267.4,0.853,0
1547.22,52421,electronics,SG,0,341.4,0.951,0
137.42,40249,gaming,IN,0,324.3,0.45,0
337.5,41239,utilities,US,0,325.8,0.009,0
149.93,82987,groceries,IN,1,353.3,0.633,0
322.11,48801,luxury,IN,0,321.4,0.153,0
120.5,33560,groceries,US,0,346.9,0.682,0
118.67,25076,utilities,IN,0,280.4,0.659,0
295.09,83533,utilities,IN,1,322.2,0.763,0
603.47,48489,utilities,IN,0,381.7,0.887,0
1659.24,46236,electronics,IN,0,348.5,0.676,0
1450.97,4227,groceries,US,1,319.2,0.716,0
96.78,18856,groceries,US,0,372.8,0.299,0
242.6,26536,utilities,IN,0,413.3,0.359,0
2521.49,6132,gaming,SG,1,248.9,0.929,0
196.58,31956,groceries,US,0,343.3,0.982,0
254.4,75762,electronics,US,0,296.6,0.364,0
195.36,74471,groceries,IN,0,380.6,0.706,0
580.69,28735,luxury,IN,0,349.5,0.932,0
885.14,36439,utilities,IN,0,382.2,0.277,0
388.03,76228,electronics,IN,0,393.1,0.921,0
170.02,75040,utilities,DE,0,296.0,0.656,1
793.72,42256,groceries,US,0,362.9,0.63,0
401.93,7921,utilities,IN,1,219.6,0.02,0
90.37,50139,groceries,IN,0,287.7,0.397,0
135.34,34827,travel,IN,0,287.9,0.031,0
1183.18,7459,utilities,IN,1,262.7,0.118,0
1394.25,23062,luxury,DE,0,539.6,0.795,1
329.43,35755,gaming,DE,0,195.3,0.349,0
744.31,8163,groceries,US,1,390.6,0.674,0
868.5,439,utilities,DE,1,287.4,0.599,0
238.64,8400,electronics,US,1,302.8,0.206,1
253.36,53215,utilities,IN,0,465.4,0.701,0
535.98,72045,groceries,IN,0,345.1,0.055,0
693.7,81955,groceries,IN,1,223.6,0.937,0
127.82,47699,groceries,GB,0,418.7,0.435,0
256.42,26301,gaming,SG,0,381.4,0.16,0
701.51,18574,electronics,IN,0,267.9,0.673,0
1541.33,1788,groceries,SG,1,263.5,0.053,1
259.7,43404,utilities,IN,0,380.1,0.053,0
160.91,30547,utilities,IN,0,172.8,0.988,0
201.13,38680,gaming,US,0,324.9,0.266,0
219.38,76495,groceries,IN,0,226.0,0.875,0
296.1,55553,groceries,DE,0,323.6,0.163,0
88.69,9555,groceries,US,1,365.4,0.256,0
732.14,81091,gaming,US,1,351.6,0.77,0
39.87,47869,groceries,DE,0,371.7,0.339,0
63.62,34067,groceries,IN,0,268.4,0.208,0
180.59,31710,gaming,GB,0,308.5,0.706,0
599.09,32562,groceries,SG,0,413.2,0.843,0
152.3,65796,utilities,GB,0,330.8,0.946,0
476.78,11505,gaming,IN,1,284.6,0.358,0
353.12,8881,utilities,US,1,451.9,0.367,0
60.24,55444,electronics,US,0,321.5,0.308,0
1141.28,8522,electronics,IN,1,322.0,0.535,0
283.36,42214,utilities,IN,0,275.6,0.021,0
355.66,27189,utilities,US,0,386.7,0.349,0
79.98,73868,travel,IN,0,376.1,0.776,0
295.57,37846,electronics,US,0,310.1,0.577,0
798.39,79948,utilities,IN,1,470.4,0.983,0
260.09,42764,utilities,GB,0,454.4,0.598,1
138.15,59895,travel,IN,0,299.9,0.711,0
313.54,83889,luxury,IN,1,408.0,0.546,0
321.87,63737,groceries,IN,0,311.3,0.764,0
809.63,51286,electronics,IN,0,356.0,0.679,0
1019.42,70987,groceries,GB,0,316.9,0.242,0
1076.92,44419,gaming,IN,0,499.6,0.812,0
347.35,83160,utilities,SG,1,292.8,0.112,1
1940.55,28985,groceries,GB,0,427.9,0.236,0
45.39,11305,electronics,GB,1,414.3,0.939,0
633.67,25939,groceries,IN,0,410.2,0.167,0
239.73,30982,electronics,IN,0,294.8,0.962,0
56.83,85509,utilities,IN,1,443.7,0.388,0
127.47,78084,utilities,IN,0,407.1,0.321,0
420.35,23787,electronics,DE,0,373.7,0.802,0
428.48,77585,electronics,IN,0,370.4,0.379,0
222.9,7336,utilities,SG,1,416.9,0.771,0
428.93,30494,utilities,IN,0,327.3,0.065,0
192.42,65235,gaming,DE,0,446.8,0.745,0
656.22,19923,utilities,IN,0,366.1,0.343,0
456.49,7484,groceries,IN,1,417.4,0.832,0
110.86,76969,electronics,IN,0,421.1,0.938,0
399.2,22123,utilities,US,0,394.5,0.298,0
765.12,55038,utilities,US,0,321.8,0.399,0
164.17,19679,utilities,IN,0,371.3,0.726,0
81.13,79390,groceries,SG,1,217.0,0.589,0
208.82,22470,luxury,IN,0,286.1,0.279,0
633.24,45963,gaming,IN,0,351.3,0.954,0
211.9,17656,gaming,IN,1,371.4,0.272,0
657.45,15553,utilities,US,1,327.6,0.561,0
69.15,66601,electronics,GB,0,429.5,0.154,0
127.11,27103,utilities,US,0,379.4,0.033,0
515.27,12809,utilities,IN,1,219.9,0.115,0
440.2,10520,gaming,IN,1,408.0,0.664,0
254.3,35725,luxury,IN,0,367.4,0.642,1
173.93,20849,groceries,IN,0,442.9,0.549,0
810.46,41280,gaming,IN,0,459.7,0.02,0
259.2,3094,utilities,IN,1,448.1,0.556,1
1621.47,58557,utilities,IN,0,401.3,0.256,0
327.4,14079,utilities,US,1,444.6,0.942,1
338.98,16341,groceries,US,1,267.1,0.111,0
200.49,83439,gaming,DE,1,458.0,0.931,0
1017.87,50451,utilities,IN,0,469.1,0.822,0
86.0,1711,gaming,DE,1,457.1,0.617,0
717.38,31541,gaming,IN,0,337.7,0.826,0
230.82,53708,groceries,IN,0,416.7,0.5,0
101.03,20193,groceries,GB,0,438.4,0.727,0
408.58,39444,groceries,DE,0,305.0,0.009,1
138.17,3815,utilities,IN,1,183.0,0.765,0
1253.98,31536,groceries,SG,0,378.3,0.809,0
186.97,83469,gaming,IN,1,603.4,0.889,0
107.92,58221,electronics,DE,0,206.5,0.2,0
95.77,22957,groceries,IN,0,223.9,0.341,0
1584.28,32568,gaming,SG,0,276.3,0.551,0
411.72,33543,utilities,IN,0,334.7,0.026,0
207.04,35658,utilities,IN,0,308.3,0.642,0
663.71,2718,utilities,DE,1,336.1,0.701,0
313.39,10353,travel,IN,1,384.5,0.581,0
317.67,62978,electronics,IN,0,298.7,0.186,1
892.37,16319,travel,IN,1,355.7,0.643,0
698.63,36597,luxury,IN,0,475.1,0.023,0
66.16,85213,utilities,IN,1,354.9,0.203,0
350.88,70110,travel,DE,0,179.7,0.187,0
801.88,4385,electronics,GB,1,307.1,0.252,1
459.86,42425,gaming,GB,0,341.3,0.038,0
388.87,40853,travel,US,0,351.9,0.013,0
41.03,5239,utilities,SG,1,441.0,0.417,0
983.62,67182,gaming,IN,0,397.1,0.918,0
166.84,77547,utilities,IN,0,202.7,0.53,0
339.37,61464,utilities,IN,0,319.9,0.457,0
783.07,50258,travel,IN,0,352.7,0.488,0
979.67,70925,utilities,GB,0,404.1,0.099,0
152.8,18163,groceries,SG,0,194.1,0.737,0
515.92,27428,groceries,GB,0,479.8,0.786,0
217.24,54421,electronics,IN,0,386.5,0.072,0
309.68,44036,gaming,DE,0,314.1,0.074,0
364.64,14552,travel,IN,1,240.3,0.99,0
1008.66,82807,utilities,IN,1,297.7,0.206,0
213.81,71557,gaming,IN,0,355.5,0.691,0
1701.12,70720,gaming,IN,0,335.4,0.375,0
482.23,62943,utilities,IN,0,353.2,0.394,0
32.55,77272,groceries,IN,0,287.1,0.204,0
322.21,34940,utilities,IN,0,398.7,0.957,0
60.6,71404,utilities,SG,0,269.5,0.864,0
476.24,61862,groceries,IN,0,517.0,0.826,0
339.25,56259,luxury,IN,0,264.2,0.625,0
343.09,56296,utilities,IN,0,265.4,0.786,0
3143.35,36174,gaming,US,0,473.2,0.464,0
228.36,21603,electronics,IN,0,347.7,0.85,0
518.04,25501,gaming,IN,0,475.5,0.128,0
7827.98,27014,luxury,IN,0,415.8,0.475,0
1033.68,65568,gaming,IN,0,197.6,0.935,0
456.17,56448,utilities,IN,0,404.0,0.261,0
564.98,16351,utilities,DE,1,358.5,0.242,0
284.19,67818,groceries,IN,0,343.0,0.534,0
794.93,1438,groceries,IN,1,210.8,0.906,0
105.62,62119,travel,US,0,359.2,0.742,0
405.32,50986,utilities,IN,0,417.3,0.05,0
167.17,40857,utilities,SG,0,494.9,0.099,1
552.87,77635,luxury,GB,0,265.9,0.39,0
1303.52,79545,electronics,GB,1,386.4,0.054,0
91.88,1165,groceries,DE,1,333.1,0.283,0
358.12,67284,utilities,US,0,206.1,0.094,0
536.12,41111,electronics,IN,0,317.8,0.316,0
187.43,412,utilities,GB,1,348.1,0.881,0
415.7,50668,gaming,IN,0,436.2,0.345,0
742.11,52455,gaming,GB,0,365.4,0.027,0
445.13,5629,electronics,US,1,270.3,0.303,0
214.04,79370,utilities,IN,1,234.2,0.356,1
944.39,62159,luxury,IN,0,338.2,0.99,0
1744.55,35447,travel,DE,0,275.2,0.99,0
413.39,1487,gaming,IN,1,317.5,0.002,0
1029.52,33665,electronics,SG,0,310.3,0.463,1
483.32,49044,electronics,IN,0,435.6,0.519,0
97.89,5440,groceries,IN,1,262.1,0.79,0
805.29,51555,utilities,IN,0,222.6,0.986,0
1111.98,5307,travel,SG,1,405.8,0.11,1
1245.06,38362,electronics,US,0,428.2,0.232,0
311.12,20273,utilities,DE,0,237.5,0.918,0
5192.43,64390,utilities,US,0,289.4,0.976,0
658.56,79317,groceries,DE,1,331.1,0.192,0
353.82,15722,groceries,IN,1,85.9,0.688,0
101.8,41630,electronics,GB,0,259.6,0.131,0
144.85,27794,travel,IN,0,416.1,0.647,0
182.83,45109,utilities,IN,0,358.7,0.146,0
96.33,22644,gaming,US,0,431.3,0.154,1
1959.95,73704,utilities,US,0,459.4,0.461,0
740.4,24621,electronics,SG,0,376.5,0.373,0
41.19,9544,luxury,IN,1,360.8,0.846,0
356.94,10777,travel,IN,1,303.0,0.524,0
455.36,58563,electronics,DE,0,408.0,0.959,0
355.45,80056,groceries,IN,1,453.9,0.8,0
5390.58,58031,electronics,US,0,324.8,0.999,0
173.13,85650,gaming,IN,1,485.7,0.357,0
1814.89,47321,groceries,US,0,384.8,0.986,0
304.43,2172,utilities,SG,1,391.5,0.673,0
3250.72,48447,travel,DE,0,400.4,0.806,0
16.89,6907,travel,GB,1,398.5,0.419,0
423.63,33106,groceries,IN,0,362.7,0.902,0
2624.91,7935,travel,IN,1,418.1,0.528,0
616.55,47163,groceries,US,0,339.0,0.645,0
104.67,58753,groceries,US,0,175.6,0.411,0
57.01,71915,groceries,DE,0,418.4,0.98,0
151.45,21656,gaming,GB,0,152.2,0.255,1
99.49,39904,gaming,IN,0,519.0,0.483,0
85.07,58407,electronics,DE,0,234.2,0.973,0
1857.54,54989,groceries,IN,0,285.4,0.957,0
331.97,37945,electronics,GB,0,380.9,0.828,0
132.04,69951,travel,US,0,280.7,0.379,0
106.09,47414,electronics,US,0,262.9,0.363,0
83.01,69209,travel,IN,0,253.8,0.955,0
578.58,37499,electronics,GB,0,380.8,0.35,1
441.56,14597,electronics,SG,1,269.1,0.507,0
148.16,53398,utilities,IN,0,408.4,0.22,0
1814.94,321,utilities,IN,1,389.7,0.299,0
133.83,49685,utilities,IN,0,149.7,0.896,0
173.89,9126,travel,IN,1,248.0,0.713,0
410.26,84584,travel,SG,1,399.7,0.592,0
112.64,24300,groceries,US,0,322.0,0.576,0
510.0,1737,utilities,SG,1,320.9,0.713,0
79.41,894,groceries,DE,1,358.2,0.529,0
141.83,68252,electronics,IN,0,407.5,0.316,0
1628.76,48742,gaming,IN,0,445.9,0.741,1
390.72,41394,groceries,US,0,358.0,0.221,0
500.97,3802,groceries,SG,1,346.3,0.99,0
194.88,27010,utilities,IN,0,378.4,0.8,0
763.29,57552,utilities,IN,0,369.7,0.129,0
292.9,50085,utilities,US,0,372.3,0.298,0
117.63,78211,gaming,GB,0,320.8,0.473,0
1528.48,83517,electronics,US,1,295.9,0.294,0
453.1,83832,utilities,IN,1,253.6,0.553,0
1017.44,17464,travel,US,1,381.1,0.944,0
265.96,37135,utilities,DE,0,449.3,0.635,0
138.78,43865,groceries,DE,0,584.7,0.594,0
527.45,71589,electronics,IN,0,347.2,0.092,0
541.48,21560,luxury,IN,0,328.0,0.449,0
551.82,54604,gaming,IN,0,314.9,0.188,0
661.95,26823,groceries,GB,0,285.2,0.421,0
163.97,73872,utilities,SG,0,412.8,0.479,1
2297.64,27286,utilities,IN,0,280.9,0.832,0
665.65,16113,gaming,IN,1,496.4,0.722,0
804.32,7752,utilities,US,1,280.0,0.63,0
50.75,58624,travel,IN,0,466.2,0.52,0
68.15,50612,groceries,IN,0,426.1,0.047,0
118.12,3518,gaming,IN,1,295.3,0.515,0
62.97,37927,gaming,SG,0,269.5,0.196,0
246.61,79056,utilities,IN,0,323.9,0.437,0
499.05,29155,electronics,IN,0,325.8,0.851,1
436.88,1329,electronics,IN,1,476.5,0.247,0
684.66,17059,travel,IN,1,383.5,0.589,0
4205.7,74273,utilities,IN,0,347.6,0.413,0
96.86,47441,utilities,GB,0,373.3,0.25,1
141.03,24992,travel,IN,0,388.8,0.075,0
985.33,36565,groceries,IN,0,315.8,0.667,0
183.53,42634,utilities,IN,0,428.3,0.386,0
85.71,40949,gaming,IN,0,362.3,0.316,0
138.88,53653,electronics,US,0,200.5,0.291,0
419.57,13744,groceries,SG,1,416.8,0.656,0
357.65,34399,groceries,DE,0,371.8,0.791,0
336.08,12482,groceries,US,1,348.1,0.467,0
467.07,57202,groceries,US,0,318.8,0.505,0
508.91,22322,groceries,IN,0,352.6,0.139,0
97.93,36680,utilities,IN,0,362.7,0.852,0
174.14,67807,utilities,IN,0,366.0,0.523,0
685.44,80558,groceries,IN,1,293.1,0.755,0
490.76,8911,groceries,DE,1,340.7,0.921,0
90.28,74398,luxury,IN,0,349.1,0.299,0
290.11,10001,groceries,IN,1,289.5,0.593,0
406.64,48904,electronics,IN,0,390.3,0.985,0
89.07,56812,electronics,SG,0,286.3,0.988,0
17.88,10717,groceries,GB,1,339.9,0.937,0
125.2,33906,groceries,SG,0,361.7,0.32,0
935.34,58091,groceries,DE,0,313.8,0.215,0
83.12,75291,utilities,US,0,250.1,0.001,0
407.02,66583,electronics,GB,0,275.5,0.743,0
